PacketID,StartPacket,ProtocolVersion,DataIdentifier,SiteID,Time,Date,PacketDateTime,DeviceID,BMSManufacturerID,SerialNumber,InstallationDate,CellsConnectedCount,ProblemCells,CellNumber,CellVoltage,CellTemperature,CellSpecificGravity,CellServerTime,StringVoltage,SystemPeakCurrentInChargeOneCycle,AverageDischargingCurrent,AverageChargingCurrent,AhInForOneChargeCycle,AhOutForOneDischargeCycle,CumulativeAHIn,CumulativeAHOut,ChargeTimeCycle,DischargeTimeCycle,TotalChargingEnergy,TotalDischargingEnergy,EveryHourAvgTemp,CumulativeTotalAvgTempEveryHour,ChargeOrDischargeCycle,SocLatestValueForEveryCycle,DodLatestValueForEveryCycle,SystemPeakCurrentInDischargeOneCycle,InstantaneousCurrent,AmbientTemperature,BatteryRunHours,BMSBankDischargeCycle,BMSAmbientTemperatureHN,BMSSocLN,BMSStringVoltageLNH,BMSStringCurrentHN,BMSBmsSedCommunication,BMSCellCommunication,BMSCellVoltageLN,BMSCellVoltageNH,BMSCellTemperatureHN,BMSBuzzer,ChargerID,ChargerDeviceID,ACVoltage,ACCurrent,Frequency,Energy,ChargerInputMains,ChargerInputPhase,ChargerDCVoltageOLN,ChargerACVoltageULN,ChargerLoad,ChargerTrip,ChargerOutputMccb,ChargerBatteryCondition,ChargerTestPushButton,ChargerResetPushButton,ChargerAlarmSupplyFuse,ChargerFilterFuse,ChargerOutputFuse,ChargerInputFuse,ChargerRectifierFuse,ServerTime
3,U,,P,CHARGER-1,09:12:56,07/05/2025,2025-05-07T09:12:56,1,17,CH6347100751,21/08/2024,5,0,1,2.159,31.17,1.2867,2025-05-07T09:11:38,10.56,19.72,2.152,3.159,43.703,4.485,631.245,391.332,3501,1865,35.798,75.263,25.1,30.8,82,68.9,78.5,0.106,1.45,32.3,1731,True,False,True,3,False,True,True,False,False,True,False,37816,237.5,3.4,50.87,87.5,True,False,5,20,False,False,True,True,False,False,True,True,True,True,True,2025-05-07T09:12:56
3,U,,P,CHARGER-1,09:12:56,07/05/2025,2025-05-07T09:12:56,1,17,CH6347100751,21/08/2024,5,0,2,2.165,35.03,1.2432,2025-05-07T09:12:26,10.56,19.72,2.152,3.159,43.703,4.485,631.245,391.332,3501,1865,35.798,75.263,25.1,30.8,82,68.9,78.5,0.106,1.45,32.3,1731,True,False,True,3,False,True,True,False,False,True,False,37816,237.5,3.4,50.87,87.5,True,False,5,20,False,False,True,True,False,False,True,True,True,True,True,2025-05-07T09:12:56
3,U,,P,CHARGER-1,09:12:56,07/05/2025,2025-05-07T09:12:56,1,17,CH6347100751,21/08/2024,5,0,3,2.017,28.86,1.2191,2025-05-07T09:12:43,10.56,19.72,2.152,3.159,43.703,4.485,631.245,391.332,3501,1865,35.798,75.263,25.1,30.8,82,68.9,78.5,0.106,1.45,32.3,1731,True,False,True,3,False,True,True,False,False,True,False,37816,237.5,3.4,50.87,87.5,True,False,5,20,False,False,True,True,False,False,True,True,True,True,True,2025-05-07T09:12:56
3,U,,P,CHARGER-1,09:12:56,07/05/2025,2025-05-07T09:12:56,1,17,CH6347100751,21/08/2024,5,0,4,2.335,35.59,1.2452,2025-05-07T09:12:29,10.56,19.72,2.152,3.159,43.703,4.485,631.245,391.332,3501,1865,35.798,75.263,25.1,30.8,82,68.9,78.5,0.106,1.45,32.3,1731,True,False,True,3,False,True,True,False,False,True,False,37816,237.5,3.4,50.87,87.5,True,False,5,20,False,False,True,True,False,False,True,True,True,True,True,2025-05-07T09:12:56
3,U,,P,CHARGER-1,09:12:56,07/05/2025,2025-05-07T09:12:56,1,17,CH6347100751,21/08/2024,5,0,5,2.153,36.65,1.205,2025-05-07T09:11:57,10.56,19.72,2.152,3.159,43.703,4.485,631.245,391.332,3501,1865,35.798,75.263,25.1,30.8,82,68.9,78.5,0.106,1.45,32.3,1731,True,False,True,3,False,True,True,False,False,True,False,37816,237.5,3.4,50.87,87.5,True,False,5,20,False,False,True,True,False,False,True,True,True,True,True,2025-05-07T09:12:56
4,U,,P,CHARGER-1,09:13:01,07/05/2025,2025-05-07T09:13:01,1,17,CH6347100751,21/08/2024,5,3,1,65.535,65535.0,59.749,2025-05-07T09:12:23,10.97,14.11,1.571,3.137,83.208,9.443,801.788,917.73,3865,5596,2.401,64.665,21.5,28.3,64,29.2,2.9,3.731,1.523,27.7,1731,True,True,False,2,False,False,True,False,False,True,False,19204,229.5,8.34,50.18,17.77,True,True,4,3,True,False,False,False,False,True,False,False,True,False,False,2025-05-07T09:13:01
4,U,,P,CHARGER-1,09:13:01,07/05/2025,2025-05-07T09:13:01,1,17,CH6347100751,21/08/2024,5,3,2,65.535,65535.0,59.749,2025-05-07T09:12:27,10.97,14.11,1.571,3.137,83.208,9.443,801.788,917.73,3865,5596,2.401,64.665,21.5,28.3,64,29.2,2.9,3.731,1.523,27.7,1731,True,True,False,2,False,False,True,False,False,True,False,19204,229.5,8.34,50.18,17.77,True,True,4,3,True,False,False,False,False,True,False,False,True,False,False,2025-05-07T09:13:01
4,U,,P,CHARGER-1,09:13:01,07/05/2025,2025-05-07T09:13:01,1,17,CH6347100751,21/08/2024,5,3,3,2.338,26.03,1.2648,2025-05-07T09:12:47,10.97,14.11,1.571,3.137,83.208,9.443,801.788,917.73,3865,5596,2.401,64.665,21.5,28.3,64,29.2,2.9,3.731,1.523,27.7,1731,True,True,False,2,False,False,True,False,False,True,False,19204,229.5,8.34,50.18,17.77,True,True,4,3,True,False,False,False,False,True,False,False,True,False,False,2025-05-07T09:13:01
4,U,,P,CHARGER-1,09:13:01,07/05/2025,2025-05-07T09:13:01,1,17,CH6347100751,21/08/2024,5,3,4,2.304,27.01,1.2862,2025-05-07T09:13:00,10.97,14.11,1.571,3.137,83.208,9.443,801.788,917.73,3865,5596,2.401,64.665,21.5,28.3,64,29.2,2.9,3.731,1.523,27.7,1731,True,True,False,2,False,False,True,False,False,True,False,19204,229.5,8.34,50.18,17.77,True,True,4,3,True,False,False,False,False,True,False,False,True,False,False,2025-05-07T09:13:01
4,U,,P,CHARGER-1,09:13:01,07/05/2025,2025-05-07T09:13:01,1,17,CH6347100751,21/08/2024,5,3,5,65.535,65535.0,59.749,2025-05-07T09:12:06,10.97,14.11,1.571,3.137,83.208,9.443,801.788,917.73,3865,5596,2.401,64.665,21.5,28.3,64,29.2,2.9,3.731,1.523,27.7,1731,True,True,False,2,False,False,True,False,False,True,False,19204,229.5,8.34,50.18,17.77,True,True,4,3,True,False,False,False,False,True,False,False,True,False,False,2025-05-07T09:13:01
5,U,,P,CHARGER-1,09:13:06,07/05/2025,2025-05-07T09:13:06,1,17,CH6347100751,21/08/2024,5,0,1,2.075,44.02,1.2002,2025-05-07T09:11:32,11.22,19.53,3.803,9.677,96.252,2.267,100.052,671.065,4710,2060,66.501,21.675,35.3,31.3,34,55.7,97.6,1.775,4.072,41.0,1731,False,False,True,1,False,False,True,True,True,True,True,80627,222.5,6.96,49.23,77.68,False,True,6,2,True,True,False,True,True,False,True,True,False,False,True,2025-05-07T09:13:06
5,U,,P,CHARGER-1,09:13:06,07/05/2025,2025-05-07T09:13:06,1,17,CH6347100751,21/08/2024,5,0,2,2.145,36.09,1.2708,2025-05-07T09:12:29,11.22,19.53,3.803,9.677,96.252,2.267,100.052,671.065,4710,2060,66.501,21.675,35.3,31.3,34,55.7,97.6,1.775,4.072,41.0,1731,False,False,True,1,False,False,True,True,True,True,True,80627,222.5,6.96,49.23,77.68,False,True,6,2,True,True,False,True,True,False,True,True,False,False,True,2025-05-07T09:13:06
5,U,,P,CHARGER-1,09:13:06,07/05/2025,2025-05-07T09:13:06,1,17,CH6347100751,21/08/2024,5,0,3,2.096,36.24,1.2082,2025-05-07T09:11:41,11.22,19.53,3.803,9.677,96.252,2.267,100.052,671.065,4710,2060,66.501,21.675,35.3,31.3,34,55.7,97.6,1.775,4.072,41.0,1731,False,False,True,1,False,False,True,True,True,True,True,80627,222.5,6.96,49.23,77.68,False,True,6,2,True,True,False,True,True,False,True,True,False,False,True,2025-05-07T09:13:06
5,U,,P,CHARGER-1,09:13:06,07/05/2025,2025-05-07T09:13:06,1,17,CH6347100751,21/08/2024,5,0,4,2.237,42.64,1.2143,2025-05-07T09:12:09,11.22,19.53,3.803,9.677,96.252,2.267,100.052,671.065,4710,2060,66.501,21.675,35.3,31.3,34,55.7,97.6,1.775,4.072,41.0,1731,False,False,True,1,False,False,True,True,True,True,True,80627,222.5,6.96,49.23,77.68,False,True,6,2,True,True,False,True,True,False,True,True,False,False,True,2025-05-07T09:13:06
5,U,,P,CHARGER-1,09:13:06,07/05/2025,2025-05-07T09:13:06,1,17,CH6347100751,21/08/2024,5,0,5,2.015,36.57,1.225,2025-05-07T09:13:05,11.22,19.53,3.803,9.677,96.252,2.267,100.052,671.065,4710,2060,66.501,21.675,35.3,31.3,34,55.7,97.6,1.775,4.072,41.0,1731,False,False,True,1,False,False,True,True,True,True,True,80627,222.5,6.96,49.23,77.68,False,True,6,2,True,True,False,True,True,False,True,True,False,False,True,2025-05-07T09:13:06
6,U,,P,CHARGER-1,09:13:11,07/05/2025,2025-05-07T09:13:11,1,17,CH6347100751,21/08/2024,5,0,1,2.042,23.92,1.2972,2025-05-07T09:11:43,11.27,27.12,7.29,7.923,82.774,7.581,163.917,493.359,9324,6700,92.507,53.078,28.3,27.1,69,34.0,82.5,4.418,8.504,25.3,1731,True,True,False,10,True,False,False,False,True,False,False,98153,238.6,3.33,50.42,49.44,False,False,20,12,False,True,False,True,True,False,False,True,False,False,False,2025-05-07T09:13:11
6,U,,P,CHARGER-1,09:13:11,07/05/2025,2025-05-07T09:13:11,1,17,CH6347100751,21/08/2024,5,0,2,2.129,28.02,1.2101,2025-05-07T09:12:58,11.27,27.12,7.29,7.923,82.774,7.581,163.917,493.359,9324,6700,92.507,53.078,28.3,27.1,69,34.0,82.5,4.418,8.504,25.3,1731,True,True,False,10,True,False,False,False,True,False,False,98153,238.6,3.33,50.42,49.44,False,False,20,12,False,True,False,True,True,False,False,True,False,False,False,2025-05-07T09:13:11
6,U,,P,CHARGER-1,09:13:11,07/05/2025,2025-05-07T09:13:11,1,17,CH6347100751,21/08/2024,5,0,3,2.125,23.88,1.243,2025-05-07T09:12:48,11.27,27.12,7.29,7.923,82.774,7.581,163.917,493.359,9324,6700,92.507,53.078,28.3,27.1,69,34.0,82.5,4.418,8.504,25.3,1731,True,True,False,10,True,False,False,False,True,False,False,98153,238.6,3.33,50.42,49.44,False,False,20,12,False,True,False,True,True,False,False,True,False,False,False,2025-05-07T09:13:11
6,U,,P,CHARGER-1,09:13:11,07/05/2025,2025-05-07T09:13:11,1,17,CH6347100751,21/08/2024,5,0,4,2.194,20.79,1.2397,2025-05-07T09:11:37,11.27,27.12,7.29,7.923,82.774,7.581,163.917,493.359,9324,6700,92.507,53.078,28.3,27.1,69,34.0,82.5,4.418,8.504,25.3,1731,True,True,False,10,True,False,False,False,True,False,False,98153,238.6,3.33,50.42,49.44,False,False,20,12,False,True,False,True,True,False,False,True,False,False,False,2025-05-07T09:13:11
6,U,,P,CHARGER-1,09:13:11,07/05/2025,2025-05-07T09:13:11,1,17,CH6347100751,21/08/2024,5,0,5,2.288,24.88,1.2231,2025-05-07T09:12:03,11.27,27.12,7.29,7.923,82.774,7.581,163.917,493.359,9324,6700,92.507,53.078,28.3,27.1,69,34.0,82.5,4.418,8.504,25.3,1731,True,True,False,10,True,False,False,False,True,False,False,98153,238.6,3.33,50.42,49.44,False,False,20,12,False,True,False,True,True,False,False,True,False,False,False,2025-05-07T09:13:11
7,U,,P,CHARGER-1,09:13:16,07/05/2025,2025-05-07T09:13:16,1,17,CH6347100751,21/08/2024,5,2,1,2.062,27.81,1.2501,2025-05-07T09:12:03,10.79,13.65,7.726,9.107,51.464,9.67,880.012,717.653,6092,2055,83.656,23.356,24.2,32.5,74,31.3,47.9,6.609,9.816,32.4,1731,False,False,False,7,True,False,False,True,True,False,True,10499,237.5,8.82,50.11,26.74,False,True,3,16,True,True,False,True,True,True,False,False,True,True,False,2025-05-07T09:13:16
7,U,,P,CHARGER-1,09:13:16,07/05/2025,2025-05-07T09:13:16,1,17,CH6347100751,21/08/2024,5,2,2,2.223,29.62,1.2484,2025-05-07T09:11:41,10.79,13.65,7.726,9.107,51.464,9.67,880.012,717.653,6092,2055,83.656,23.356,24.2,32.5,74,31.3,47.9,6.609,9.816,32.4,1731,False,False,False,7,True,False,False,True,True,False,True,10499,237.5,8.82,50.11,26.74,False,True,3,16,True,True,False,True,True,True,False,False,True,True,False,2025-05-07T09:13:16
7,U,,P,CHARGER-1,09:13:16,07/05/2025,2025-05-07T09:13:16,1,17,CH6347100751,21/08/2024,5,2,3,65.535,65535.0,59.749,2025-05-07T09:12:09,10.79,13.65,7.726,9.107,51.464,9.67,880.012,717.653,6092,2055,83.656,23.356,24.2,32.5,74,31.3,47.9,6.609,9.816,32.4,1731,False,False,False,7,True,False,False,True,True,False,True,10499,237.5,8.82,50.11,26.74,False,True,3,16,True,True,False,True,True,True,False,False,True,True,False,2025-05-07T09:13:16
7,U,,P,CHARGER-1,09:13:16,07/05/2025,2025-05-07T09:13:16,1,17,CH6347100751,21/08/2024,5,2,4,65.535,65535.0,59.749,2025-05-07T09:12:40,10.79,13.65,7.726,9.107,51.464,9.67,880.012,717.653,6092,2055,83.656,23.356,24.2,32.5,74,31.3,47.9,6.609,9.816,32.4,1731,False,False,False,7,True,False,False,True,True,False,True,10499,237.5,8.82,50.11,26.74,False,True,3,16,True,True,False,True,True,True,False,False,True,True,False,2025-05-07T09:13:16
7,U,,P,CHARGER-1,09:13:16,07/05/2025,2025-05-07T09:13:16,1,17,CH6347100751,21/08/2024,5,2,5,2.055,36.08,1.2926,2025-05-07T09:12:31,10.79,13.65,7.726,9.107,51.464,9.67,880.012,717.653,6092,2055,83.656,23.356,24.2,32.5,74,31.3,47.9,6.609,9.816,32.4,1731,False,False,False,7,True,False,False,True,True,False,True,10499,237.5,8.82,50.11,26.74,False,True,3,16,True,True,False,True,True,True,False,False,True,True,False,2025-05-07T09:13:16
8,U,,P,CHARGER-1,09:13:21,07/05/2025,2025-05-07T09:13:21,1,17,CH6347100751,21/08/2024,5,2,1,65.535,65535.0,59.749,2025-05-07T09:12:45,10.99,13.89,0.742,9.58,9.976,1.871,720.492,615.228,2171,6467,86.304,53.456,21.5,39.1,67,64.3,23.3,1.222,7.735,26.7,1731,True,False,True,8,True,False,False,True,False,False,True,74914,231.2,7.31,50.15,94.67,True,True,4,11,True,False,False,False,False,True,True,True,True,False,False,2025-05-07T09:13:21
8,U,,P,CHARGER-1,09:13:21,07/05/2025,2025-05-07T09:13:21,1,17,CH6347100751,21/08/2024,5,2,2,2.082,30.18,1.2717,2025-05-07T09:12:01,10.99,13.89,0.742,9.58,9.976,1.871,720.492,615.228,2171,6467,86.304,53.456,21.5,39.1,67,64.3,23.3,1.222,7.735,26.7,1731,True,False,True,8,True,False,False,True,False,False,True,74914,231.2,7.31,50.15,94.67,True,True,4,11,True,False,False,False,False,True,True,True,True,False,False,2025-05-07T09:13:21
8,U,,P,CHARGER-1,09:13:21,07/05/2025,2025-05-07T09:13:21,1,17,CH6347100751,21/08/2024,5,2,3,2.317,29.86,1.2218,2025-05-07T09:11:49,10.99,13.89,0.742,9.58,9.976,1.871,720.492,615.228,2171,6467,86.304,53.456,21.5,39.1,67,64.3,23.3,1.222,7.735,26.7,1731,True,False,True,8,True,False,False,True,False,False,True,74914,231.2,7.31,50.15,94.67,True,True,4,11,True,False,False,False,False,True,True,True,True,False,False,2025-05-07T09:13:21
8,U,,P,CHARGER-1,09:13:21,07/05/2025,2025-05-07T09:13:21,1,17,CH6347100751,21/08/2024,5,2,4,65.535,65535.0,59.749,2025-05-07T09:13:07,10.99,13.89,0.742,9.58,9.976,1.871,720.492,615.228,2171,6467,86.304,53.456,21.5,39.1,67,64.3,23.3,1.222,7.735,26.7,1731,True,False,True,8,True,False,False,True,False,False,True,74914,231.2,7.31,50.15,94.67,True,True,4,11,True,False,False,False,False,True,True,True,True,False,False,2025-05-07T09:13:21
8,U,,P,CHARGER-1,09:13:21,07/05/2025,2025-05-07T09:13:21,1,17,CH6347100751,21/08/2024,5,2,5,2.358,23.63,1.2154,2025-05-07T09:12:41,10.99,13.89,0.742,9.58,9.976,1.871,720.492,615.228,2171,6467,86.304,53.456,21.5,39.1,67,64.3,23.3,1.222,7.735,26.7,1731,True,False,True,8,True,False,False,True,False,False,True,74914,231.2,7.31,50.15,94.67,True,True,4,11,True,False,False,False,False,True,True,True,True,False,False,2025-05-07T09:13:21
9,U,,P,CHARGER-1,09:13:26,07/05/2025,2025-05-07T09:13:26,1,17,CH6347100751,21/08/2024,5,0,1,2.163,46.65,1.2288,2025-05-07T09:12:12,11.45,35.67,6.234,7.935,58.841,2.077,532.655,229.254,9164,5800,31.673,1.202,24.8,22.8,46,22.4,13.0,7.496,9.322,44.2,1731,True,True,True,5,False,False,False,True,True,False,True,52057,220.3,8.84,49.35,76.77,True,False,14,15,True,False,False,False,False,False,False,False,False,False,True,2025-05-07T09:13:26
9,U,,P,CHARGER-1,09:13:26,07/05/2025,2025-05-07T09:13:26,1,17,CH6347100751,21/08/2024,5,0,2,2.268,42.62,1.2853,2025-05-07T09:13:16,11.45,35.67,6.234,7.935,58.841,2.077,532.655,229.254,9164,5800,31.673,1.202,24.8,22.8,46,22.4,13.0,7.496,9.322,44.2,1731,True,True,True,5,False,False,False,True,True,False,True,52057,220.3,8.84,49.35,76.77,True,False,14,15,True,False,False,False,False,False,False,False,False,False,True,2025-05-07T09:13:26
9,U,,P,CHARGER-1,09:13:26,07/05/2025,2025-05-07T09:13:26,1,17,CH6347100751,21/08/2024,5,0,3,2.1,40.14,1.2226,2025-05-07T09:12:58,11.45,35.67,6.234,7.935,58.841,2.077,532.655,229.254,9164,5800,31.673,1.202,24.8,22.8,46,22.4,13.0,7.496,9.322,44.2,1731,True,True,True,5,False,False,False,True,True,False,True,52057,220.3,8.84,49.35,76.77,True,False,14,15,True,False,False,False,False,False,False,False,False,False,True,2025-05-07T09:13:26
9,U,,P,CHARGER-1,09:13:26,07/05/2025,2025-05-07T09:13:26,1,17,CH6347100751,21/08/2024,5,0,4,2.015,44.65,1.2022,2025-05-07T09:12:09,11.45,35.67,6.234,7.935,58.841,2.077,532.655,229.254,9164,5800,31.673,1.202,24.8,22.8,46,22.4,13.0,7.496,9.322,44.2,1731,True,True,True,5,False,False,False,True,True,False,True,52057,220.3,8.84,49.35,76.77,True,False,14,15,True,False,False,False,False,False,False,False,False,False,True,2025-05-07T09:13:26
9,U,,P,CHARGER-1,09:13:26,07/05/2025,2025-05-07T09:13:26,1,17,CH6347100751,21/08/2024,5,0,5,2.387,48.85,1.2893,2025-05-07T09:12:46,11.45,35.67,6.234,7.935,58.841,2.077,532.655,229.254,9164,5800,31.673,1.202,24.8,22.8,46,22.4,13.0,7.496,9.322,44.2,1731,True,True,True,5,False,False,False,True,True,False,True,52057,220.3,8.84,49.35,76.77,True,False,14,15,True,False,False,False,False,False,False,False,False,False,True,2025-05-07T09:13:26
10,U,,P,CHARGER-1,09:13:31,07/05/2025,2025-05-07T09:13:31,1,17,CH6347100751,21/08/2024,5,1,1,2.323,38.79,1.2361,2025-05-07T09:13:30,11.0,28.24,1.869,1.825,60.785,5.076,273.504,102.201,5421,6871,44.457,34.459,26.6,38.9,48,12.1,68.8,9.554,7.02,42.5,1731,False,True,True,5,True,True,True,True,True,False,True,51487,234.6,4.57,50.92,61.69,False,False,15,5,False,False,False,True,False,False,True,False,False,True,False,2025-05-07T09:13:31
10,U,,P,CHARGER-1,09:13:31,07/05/2025,2025-05-07T09:13:31,1,17,CH6347100751,21/08/2024,5,1,2,2.183,41.18,1.2309,2025-05-07T09:12:27,11.0,28.24,1.869,1.825,60.785,5.076,273.504,102.201,5421,6871,44.457,34.459,26.6,38.9,48,12.1,68.8,9.554,7.02,42.5,1731,False,True,True,5,True,True,True,True,True,False,True,51487,234.6,4.57,50.92,61.69,False,False,15,5,False,False,False,True,False,False,True,False,False,True,False,2025-05-07T09:13:31
10,U,,P,CHARGER-1,09:13:31,07/05/2025,2025-05-07T09:13:31,1,17,CH6347100751,21/08/2024,5,1,3,2.357,46.56,1.292,2025-05-07T09:13:27,11.0,28.24,1.869,1.825,60.785,5.076,273.504,102.201,5421,6871,44.457,34.459,26.6,38.9,48,12.1,68.8,9.554,7.02,42.5,1731,False,True,True,5,True,True,True,True,True,False,True,51487,234.6,4.57,50.92,61.69,False,False,15,5,False,False,False,True,False,False,True,False,False,True,False,2025-05-07T09:13:31
10,U,,P,CHARGER-1,09:13:31,07/05/2025,2025-05-07T09:13:31,1,17,CH6347100751,21/08/2024,5,1,4,65.535,65535.0,59.749,2025-05-07T09:13:19,11.0,28.24,1.869,1.825,60.785,5.076,273.504,102.201,5421,6871,44.457,34.459,26.6,38.9,48,12.1,68.8,9.554,7.02,42.5,1731,False,True,True,5,True,True,True,True,True,False,True,51487,234.6,4.57,50.92,61.69,False,False,15,5,False,False,False,True,False,False,True,False,False,True,False,2025-05-07T09:13:31
